Mon Jun 03 23:00:58 +0000 2024,06_buffs,Dah alang2 tak boikot dah tu korang makan jela mcd tu.,Dah alang tak boikot dah tu korang makan jela mcd tu,dah alang tak boikot dah tu korang makan jela mcd tu,"['dah', 'alang', 'tak', 'boikot', 'dah', 'tu', 'korang', 'makan', 'jela', 'mcd', 'tu']","['alang', 'boikot', 'tu', 'korang', 'makan', 'jela', 'mcd', 'tu']",alang boikot tu korang makan jela mcd tu,Netral
Mon Jun 03 13:09:06 +0000 2024,marinettebgnoir,so far brand yg udah secara konsisten gw boikot dan semoga selalu konsisten: - nestle - starbucks - pizza hut - kfc - mcd - burger king masih akan terus pelan pelan boikot yg possible buat diboikot,so far brand yg udah secara konsisten gw boikot dan semoga selalu konsisten nestle starbucks pizza hut kfc mcd burger king masih akan terus pelan pelan boikot yg possible buat diboikot,so far brand yg udah secara konsisten gw boikot dan semoga selalu konsisten nestle starbucks pizza hut kfc mcd burger king masih akan terus pelan pelan boikot yg possible buat diboikot,"['so', 'far', 'brand', 'yg', 'udah', 'secara', 'konsisten', 'gw', 'boikot', 'dan', 'semoga', 'selalu', 'konsisten', 'nestle', 'starbucks', 'pizza', 'hut', 'kfc', 'mcd', 'burger', 'king', 'masih', 'akan', 'terus', 'pelan', 'pelan', 'boikot', 'yg', 'possible', 'buat', 'diboikot']","['far', 'brand', 'udah', 'konsisten', 'boikot', 'semoga', 'selalu', 'konsisten', 'nestle', 'starbucks', 'pizza', 'hut', 'kfc', 'mcd', 'burger', 'king', 'akan', 'terus', 'pelan', 'pelan', 'boikot', 'possible', 'buat', 'diboikot']",far brand udah konsisten boikot moga selalu konsisten nestle starbucks pizza hut kfc mcd burger king akan terus pelan pelan boikot possible buat boikot,Positif
Mon Jun 03 01:04:22 +0000 2024,hiraethskiesss,terserah org mau boikot mcd sbucks apa gak tp heran aja banyak burger ayam kopi lokal yg lbh murah &amp; enak tp lu memilih ttp beli mcd &amp; sbucks‍️,terserah org mau boikot mcd sbucks apa gak tp heran aja banyak burger ayam kopi lokal yg lbh murah amp enak tp lu memilih ttp beli mcd amp sbucks,terserah org mau boikot mcd sbucks apa gak tp heran aja banyak burger ayam kopi lokal yg lbh murah amp enak tp lu memilih ttp beli mcd amp sbucks,"['terserah', 'org', 'mau', 'boikot', 'mcd', 'sbucks', 'apa', 'gak', 'tp', 'heran', 'aja', 'banyak', 'burger', 'ayam', 'kopi', 'lokal', 'yg', 'lbh', 'murah', 'amp', 'enak', 'tp', 'lu', 'memilih', 'ttp', 'beli', 'mcd', 'amp', 'sbucks']","['terserah', 'mau', 'boikot', 'mcd', 'sbucks', 'gak', 'heran', 'banyak', 'burger', 'ayam', 'kopi', 'lokal', 'lbh', 'murah', 'enak', 'lu', 'memilih', 'beli', 'mcd', 'sbucks']",serah mau boikot mcd sbucks gak heran banyak burger ayam kopi lokal lbh murah enak lu pilih beli mcd sbucks,Positif
Mon Jun 03 14:14:30 +0000 2024,nats_0620,Mungkin setelah ini pun banyak yang bodo amat jg setidaknya mereka usaha dgn perbuatan yang nyata terlihat. Belum tau ramenya boikot McD yg kerjasama dg NCT sampai member speak up dan truk dikasih gambar Mcd sbux d*rah anak² 🇵🇸 itu pun ada usaha fans Indo dan Korsel,Mungkin setelah ini pun banyak yang bodo amat jg setidaknya mereka usaha dgn perbuatan yang nyata terlihat Belum tau ramenya boikot McD yg kerjasama dg NCT sampai member speak up dan truk dikasih gambar Mcd sbux rah anak itu pun ada usaha fans Indo dan Korsel,mungkin setelah ini pun banyak yang bodo amat jg setidaknya mereka usaha dgn perbuatan yang nyata terlihat belum tau ramenya boikot mcd yg kerjasama dg nct sampai member speak up dan truk dikasih gambar mcd sbux rah anak itu pun ada usaha fans indo dan korsel,"['mungkin', 'setelah', 'ini', 'pun', 'banyak', 'yang', 'bodo', 'amat', 'jg', 'setidaknya', 'mereka', 'usaha', 'dgn', 'perbuatan', 'yang', 'nyata', 'terlihat', 'belum', 'tau', 'ramenya', 'boikot', 'mcd', 'yg', 'kerjasama', 'dg', 'nct', 'sampai', 'member', 'speak', 'up', 'dan', 'truk', 'dikasih', 'gambar', 'mcd', 'sbux', 'rah', 'anak', 'itu', 'pun', 'ada', 'usaha', 'fans', 'indo', 'dan', 'korsel']","['mungkin', 'ini', 'banyak', 'bodo', 'jg', 'mereka', 'usaha', 'perbuatan', 'nyata', 'terlihat', 'tau', 'ramenya', 'boikot', 'mcd', 'kerjasama', 'nct', 'member', 'speak', 'up', 'truk', 'dikasih', 'gambar', 'mcd', 'sbux', 'rah', 'anak', 'pun', 'usaha', 'fans', 'indo', 'korsel']",mungkin ini banyak bodo jg mereka usaha buat nyata lihat tau ramenya boikot mcd kerjasama nct member speak up truk kasih gambar mcd sbux rah anak pun usaha fans indo korsel,Positif
Mon Jun 03 11:46:19 +0000 2024,servantofgreed, kasian karyawannya jadi korban boikot dan kena phk ya mcd indo kan gak terafiliasi sama yang di israhell Yang bikin statement kayak gini berusaha jadi white knight tapi ternyata pikirannya dangkal~,kasian karyawannya jadi korban boikot dan kena phk ya mcd indo kan gak terafiliasi sama yang di israhell Yang bikin statement kayak gini berusaha jadi white knight tapi ternyata pikirannya dangkal,kasian karyawannya jadi korban boikot dan kena phk ya mcd indo kan gak terafiliasi sama yang di israhell yang bikin statement kayak gini berusaha jadi white knight tapi ternyata pikirannya dangkal,"['kasian', 'karyawannya', 'jadi', 'korban', 'boikot', 'dan', 'kena', 'phk', 'ya', 'mcd', 'indo', 'kan', 'gak', 'terafiliasi', 'sama', 'yang', 'di', 'israhell', 'yang', 'bikin', 'statement', 'kayak', 'gini', 'berusaha', 'jadi', 'white', 'knight', 'tapi', 'ternyata', 'pikirannya', 'dangkal']","['kasian', 'karyawannya', 'korban', 'boikot', 'kena', 'phk', 'mcd', 'indo', 'gak', 'terafiliasi', 'israhell', 'yang', 'bikin', 'statement', 'kayak', 'gini', 'berusaha', 'white', 'knight', 'ternyata', 'pikirannya', 'dangkal']",kasi karyawannya korban boikot kena phk mcd indo gak afiliasi israhell yang bikin statement kayak gin usaha white knight nyata pikir dangkal,Negatif
Mon Jun 03 11:36:57 +0000 2024,Alfinfadhil26,Boikot makin direct ke store lagian mau itu itu starbucks n McD Indonesia bangkrut juga dana Israel tetap akan ada selama masih ada negara yg namanya Amerika atw,Boikot makin direct ke store lagian mau itu itu starbucks McD Indonesia bangkrut juga dana Israel tetap akan ada selama masih ada negara yg namanya Amerika atw,boikot makin direct ke store lagian mau itu itu starbucks mcd indonesia bangkrut juga dana israel tetap akan ada selama masih ada negara yg namanya amerika atw,"['boikot', 'makin', 'direct', 'ke', 'store', 'lagian', 'mau', 'itu', 'itu', 'starbucks', 'mcd', 'indonesia', 'bangkrut', 'juga', 'dana', 'israel', 'tetap', 'akan', 'ada', 'selama', 'masih', 'ada', 'negara', 'yg', 'namanya', 'amerika', 'atw']","['boikot', 'makin', 'direct', 'store', 'lagian', 'itu', 'starbucks', 'mcd', 'indonesia', 'bangkrut', 'dana', 'israel', 'tetap', 'ada', 'selama', 'ada', 'negara', 'namanya', 'amerika', 'atw']",boikot makin direct store lagi itu starbucks mcd indonesia bangkrut dana israel tetap ada lama ada negara nama amerika atw,Positif
Mon Jun 03 04:10:19 +0000 2024,LibraJait,@Mooncalfdung Yg jelas di MCD yg kerja org Indonesia kalo kalian boikot tolong sekalian dengan nampung karyawannya. Gitu aja dulu deh,Yg jelas di MCD yg kerja org Indonesia kalo kalian boikot tolong sekalian dengan nampung karyawannya Gitu aja dulu deh,yg jelas di mcd yg kerja org indonesia kalo kalian boikot tolong sekalian dengan nampung karyawannya gitu aja dulu deh,"['yg', 'jelas', 'di', 'mcd', 'yg', 'kerja', 'org', 'indonesia', 'kalo', 'kalian', 'boikot', 'tolong', 'sekalian', 'dengan', 'nampung', 'karyawannya', 'gitu', 'aja', 'dulu', 'deh']","['jelas', 'mcd', 'kerja', 'indonesia', 'kalian', 'boikot', 'sekalian', 'nampung', 'karyawannya', 'aja', 'dulu', 'deh']",jelas mcd kerja indonesia kalian boikot sekali nampung karyawannya aja dulu deh,Netral
Mon Jun 03 02:59:13 +0000 2024,dheadara97,kalau bapakku kontra nya krna yg kita boikot Unilever dan yg ada di indo yg sekitanya kita pake produk itu sehari2 kalau yg McD Starbucks dll nya itu baru blio bilang nah ituuu yg wajib diboikot kalau Unilever Indo iya blio mikirin pekerjanya,kalau bapakku kontra nya krna yg kita boikot Unilever dan yg ada di indo yg sekitanya kita pake produk itu sehari kalau yg McD Starbucks dll nya itu baru blio bilang nah ituuu yg wajib diboikot kalau Unilever Indo iya blio mikirin pekerjanya,kalau bapakku kontra nya krna yg kita boikot unilever dan yg ada di indo yg sekitanya kita pake produk itu sehari kalau yg mcd starbucks dll nya itu baru blio bilang nah ituuu yg wajib diboikot kalau unilever indo iya blio mikirin pekerjanya,"['kalau', 'bapakku', 'kontra', 'nya', 'krna', 'yg', 'kita', 'boikot', 'unilever', 'dan', 'yg', 'ada', 'di', 'indo', 'yg', 'sekitanya', 'kita', 'pake', 'produk', 'itu', 'sehari', 'kalau', 'yg', 'mcd', 'starbucks', 'dll', 'nya', 'itu', 'baru', 'blio', 'bilang', 'nah', 'ituuu', 'yg', 'wajib', 'diboikot', 'kalau', 'unilever', 'indo', 'iya', 'blio', 'mikirin', 'pekerjanya']","['kalau', 'bapakku', 'kontra', 'krna', 'boikot', 'unilever', 'di', 'indo', 'sekitanya', 'kita', 'pake', 'produk', 'sehari', 'kalau', 'mcd', 'starbucks', 'nya', 'baru', 'blio', 'nah', 'ituuu', 'yg', 'wajib', 'diboikot', 'kalau', 'unilever', 'indo', 'iya', 'blio', 'mikirin', 'pekerjanya']",kalau bapak kontra krna boikot unilever di indo kita kita pake produk hari kalau mcd starbucks nya baru blio nah ituuu yg wajib boikot kalau unilever indo iya blio mikirin kerja,Netral
Mon Jun 03 14:54:11 +0000 2024,DirhamVivih,@SammiSoh Di negara luar ada yg boikot mcd pake cara coret coret/pilox plang mcd pada bilang bagus jangan cuma boikot aja trus ko gadikomen ? Giliran negara sendiri bgtu dikomen,Di negara luar ada yg boikot mcd pake cara coret coret pilox plang mcd pada bilang bagus jangan cuma boikot aja trus ko gadikomen Giliran negara sendiri bgtu dikomen,di negara luar ada yg boikot mcd pake cara coret coret pilox plang mcd pada bilang bagus jangan cuma boikot aja trus ko gadikomen giliran negara sendiri bgtu dikomen,"['di', 'negara', 'luar', 'ada', 'yg', 'boikot', 'mcd', 'pake', 'cara', 'coret', 'coret', 'pilox', 'plang', 'mcd', 'pada', 'bilang', 'bagus', 'jangan', 'cuma', 'boikot', 'aja', 'trus', 'ko', 'gadikomen', 'giliran', 'negara', 'sendiri', 'bgtu', 'dikomen']","['negara', 'luar', 'yg', 'boikot', 'mcd', 'pake', 'cara', 'coret', 'coret', 'pilox', 'plang', 'mcd', 'bilang', 'bagus', 'jangan', 'cuma', 'boikot', 'trus', 'ko', 'gadikomen', 'giliran', 'negara', 'sendiri', 'bgtu', 'dikomen']",negara luar yg boikot mcd pake cara coret coret pilox plang mcd bilang bagus jangan cuma boikot trus ko gadikomen gilir negara sendiri bgtu dikomen,Positif
Mon Jun 03 07:08:36 +0000 2024,Muklisabdulla12,@convomf Jadi begini boikot MCD pasti imbasnya kemana-mana bahkan sampai peternak ayam loh. Ekosistem penunjang MCD itu banyak dan semua didalam negeri. Hanya brand-nya saja yang dari luar. Dan mungkin cuma 10% uang yang keluar (sebagai royalty) sisanya berputar didalam negeri.,Jadi begini boikot MCD pasti imbasnya kemana mana bahkan sampai peternak ayam loh Ekosistem penunjang MCD itu banyak dan semua didalam negeri Hanya brand nya saja yang dari luar Dan mungkin cuma uang yang keluar sebagai royalty sisanya berputar didalam negeri,jadi begini boikot mcd pasti imbasnya kemana mana bahkan sampai peternak ayam loh ekosistem penunjang mcd itu banyak dan semua didalam negeri hanya brand nya saja yang dari luar dan mungkin cuma uang yang keluar sebagai royalty sisanya berputar didalam negeri,"['jadi', 'begini', 'boikot', 'mcd', 'pasti', 'imbasnya', 'kemana', 'mana', 'bahkan', 'sampai', 'peternak', 'ayam', 'loh', 'ekosistem', 'penunjang', 'mcd', 'itu', 'banyak', 'dan', 'semua', 'didalam', 'negeri', 'hanya', 'brand', 'nya', 'saja', 'yang', 'dari', 'luar', 'dan', 'mungkin', 'cuma', 'uang', 'yang', 'keluar', 'sebagai', 'royalty', 'sisanya', 'berputar', 'didalam', 'negeri']","['begini', 'boikot', 'mcd', 'imbasnya', 'mana', 'bahkan', 'peternak', 'ayam', 'ekosistem', 'penunjang', 'mcd', 'banyak', 'semua', 'didalam', 'negeri', 'brand', 'saja', 'dari', 'luar', 'mungkin', 'cuma', 'uang', 'keluar', 'royalty', 'sisanya', 'berputar', 'didalam', 'negeri']",begini boikot mcd imbas mana bahkan ternak ayam ekosistem tunjang mcd banyak semua dalam negeri brand saja dari luar mungkin cuma uang keluar royalty sisa putar dalam negeri,Positif
